soilOrganic_avg,soilSand_avg,soilSilt_avg,soilClay_avg,soilCoarse_avg,soilPH_avg,exchangeCapacity_avg,baseSaturation_avg,N_avg,S_avg,P_avg,Ca_ppm_avg,Mg_ppm_avg,K_ppm_avg,Na_ppm_avg,percent_Ca_avg,percent_Mg_avg,percent_K_avg,percent_Na_avg,percent_Othr_avg,percent_H_avg,B_ppm_avg,Fe_ppm_avg,Mn_ppm_avg,Cu_ppm_avg,Zn_ppm_avg,Al_ppm_avg,Density_avg,Ca_over_Mg_ppm_avg,OBSERVATION_ID,Author_Observation_Code
5.48,95.015,4.325,0.66,,6.45,27.605,86.8,35.75,209.5,15,914,657,201.5,2855.5,22.83,18.535,1.765,43.67,4.95,8.25,2.415,123,2,0.54,4.135,126.5,0.945,2.259308816,7645,083-04-1137
0.33,96.5,1.585,1.915,,6.45,17.54,75.15,6.5,148.5,8.5,730,233.5,73.5,1216.5,39.695,10.865,0.915,23.68,5.35,19.5,0.865,90.5,1,0.275,0.69,119.5,1.22,6.289020939,7646,083-04-1138
64.81,78.16,15.34,6.5,,4.86,90.838,44.92,70,403.6,28.6,1852.2,2039.8,211.6,3268.6,10.266,18.668,0.6,15.382,7.68,47.4,2.318,160,1.4,0.402,2.142,344.6,0.32,0.92848313,7647,083-04-1139
35.86,43.8,39.02,17.18,,4.45,113.41,35.5,70,482.5,46.5,1725,1114.5,352,4893,7.595,8.2,0.8,18.9,8.5,56,1.14,385.5,5.5,0.3,4.255,1033,0.425,1.546294924,7648,083-04-1140
70.786,78.97,20.33,0.7,,5.62,36.74,67.44,70,247.6,42,4286,233.4,126,212.4,58.768,5.264,0.906,2.496,6.16,26.4,0.728,210.4,11,0.568,2.382,581.4,0.36,18.78980912,7649,083-04-1141
0.29,97.395,1.19,1.415,,7.5,13.02,95.35,5.75,8,11,2354,46.5,13.5,54.5,90.23,3.045,0.27,1.81,3.9,0.75,0.23,29.5,2.5,0.2,0.915,17.5,1.32,55.98753739,7650,083-05-1130
0.05,97.5,1.125,1.375,,7.6,12.45,96.2,2,8.5,5.5,2250.5,50.5,10,65,90.275,3.435,0.21,2.27,3.8,0,0.155,20,2,0.365,0.345,10,1.37,45.57619048,7651,083-05-1131
0.605,97.9,0.72,1.38,,5.5,4.56,63.6,11.75,65,6,293.5,99,13,140,30.335,18.335,0.74,14.245,6.4,30,0.71,43.5,1,0.485,0.85,58,1.16,2.81367208,7652,083-05-1132
56.66,,,,,5,115.085,49.6,70,528.5,27.5,2333,2434,250,4986.5,10.495,18.835,0.58,19.69,7.4,43,2.64,124,2,0.445,1.745,446.5,0.39,0.966733516,7653,083-05-1133
53.01,,,,,5.1,47.075,51.3,70,379.5,35.5,1047,800.5,167,2968.5,10.885,14.41,0.83,25.175,7.2,41.5,1.15,159.5,2,0.195,1.48,403,0.285,1.263776658,7654,083-05-1134
32.28,53.035,37.005,9.96,,5.05,74.055,49.2,70,508.5,58.5,1238.5,1218.5,362.5,4390,8.29,13.65,1.275,25.975,7.3,43.5,1.38,398,2,0.305,2.305,1050.5,0.435,1.00729608,7655,083-05-1135
5.89,92.505,6.245,1.25,,3.75,13.755,22.6,48.5,11,8,217,130,32,164,10.105,7.52,0.61,4.375,9.9,67.5,0.235,72.5,1,0.15,0.345,789.5,1.005,2.320447508,7656,083-05-1136
49.225,,,,,5.4,73.495,60.4,70,807,57.5,2020,1507.5,193,4732.5,13.92,17.135,0.695,28.645,6.6,33,2.185,308,4,0.635,1.88,757.5,0.3,1.352005508,7657,083-05-1137
5.61,93.345,3.24,3.415,,4.25,4.875,31.6,42.5,12.5,5,119.5,68.5,20.5,37,15.115,11.935,0.95,3.585,8.9,59.5,0.22,45.5,1,0.27,0.335,371.5,0.96,2.076675258,7658,083-05-1138
34.325,93.45,4,2.55,,3.55,14.98,20.2,63.25,16,4,229,131.5,47,127.5,7.565,7.915,0.79,3.92,10.3,69.5,0.59,57.5,1,0.1,0.52,207.5,0.645,1.658067485,7659,083-05-1139
60.428,78.9,15.225,5.875,,3.42,16.502,18.64,70,46.6,29,172,156.8,68.2,160.2,5.518,8.056,1.08,3.988,10.56,70.8,0.19,118.6,1.2,0.338,1.072,1071,0.396,1.120978076,7660,083-06-1130
67.108,82.515,14.85,2.635,,3.44,9.958,18.88,70,29,18.2,119,73.6,52,109,6.084,6.876,1.646,4.28,10.52,70.6,0.244,58,1,0.396,0.706,569.4,0.37,1.645978287,7661,083-06-1131
0.3,97.12,1.44,1.44,,8.1,15.86,96.7,6,9,7,2913,52,13,70,91.83,2.73,0.21,1.92,3.3,0,0.23,27,3,0.29,0.6,7,1.32,56.01923077,7662,083-06-1132
1.13,96.17,2.54,1.29,,7.2,10.2,95.8,21.5,15,20,1705,115,36,46,83.58,9.4,0.9,1.96,4.2,0,0.83,63,5,0.38,2.05,51,1.19,14.82608696,7663,083-06-1133
4.52,96.4,1.885,1.715,,6.033333333,11.32333333,67.06666667,37.5,12,20.33333333,1081.666667,137.3333333,47,58.33333333,54.12333333,9.593333333,0.983333333,2.373333333,5.933333333,27,0.563333333,116.3333333,4.666666667,0.326666667,1.716666667,67.66666667,1.08,10.69593707,7664,083-06-1134
10.16,77.725,15.715,6.56,,4.65,71.595,40.4,57.5,847,15.5,1323,652.5,293,3946,9.5,7.375,0.995,22.53,8.1,51.5,2.51,359,3,0.475,3.77,271.5,0.705,2.339906977,7665,083-06-1135
5.12,93.855,2.94,3.205,,5.7,68.105,69.25,48,388.5,59.5,1604,844,242,5743.5,37.73,8.045,0.74,22.73,6,24.75,3.55,149,1.5,0.89,1.835,655,1.14,11.74108136,7666,083-06-1136
2.915,95.405,3.195,1.4,,6.3,22.975,82,35.75,148,13,1128.5,628.5,135,1902,21.67,22.15,1.52,36.665,5.25,12.75,2.55,143.5,2.5,0.295,1.985,159.5,0.985,1.541822559,7667,083-06-1137
1.435,93.31,3.95,2.74,,5.2,21.765,54,21.75,203,11.5,325,373.5,140,1574.5,7.365,13.86,1.585,31.2,7,39,1.09,226.5,2.5,0.31,1,226.5,1.075,0.892737262,7668,083-06-1138
0.1,97.86,1.43,0.71,,6.8,1.98,92.4,2,5,2,276,35,9,32,69.7,14.73,1.17,7.03,4.6,3,0.54,14,1,0.24,0.2,23,1.33,7.885714286,7669,083-06-1139
17.132,66.825,19.505,13.67,,5.24,24.88,55.88,58.9,87.4,47,1734.2,205.8,83.6,782.4,39.24,6.058,0.85,9.73,6.92,37.2,0.706,227.8,2.2,0.358,0.958,885.4,0.722,15.4855606,7670,083-06-1140
0.05,97.4,1.18,1.42,,8.2,11.57,96.8,2,8,2,2070,61,9,73,89.46,4.39,0.2,2.74,3.2,0,0.1,27,2,0.21,0.2,2,1.37,33.93442623,7671,083-06-1141
0.15,97.42,1.86,0.72,,7.8,16.98,96.4,3,9,2,3104,55,11,84,91.4,2.7,0.17,2.15,3.6,0,0.22,16,2,0.34,0.2,5,1.32,56.43636364,7672,083-06-1142
0.17,97.33,1.24,1.43,,8.2,10.93,96.8,3.5,6,2,1993,40,10,58,91.17,3.05,0.23,2.31,3.2,0,0.1,20,3,0.1,0.2,4,1.32,49.825,7673,083-06-1143
6.745,79.785,12.885,7.33,,6.85,90.93,93.2,43.75,660.5,33.5,1808,1748.5,675,13375.5,14.735,15.9,1.9,60.66,4.55,2.25,6.72,277,2,1.44,3.265,251,0.855,1.556034525,7674,083-06-1144
10.91,80.41,14.7,4.89,,5.06,15.672,52.12,55.8,40.4,19.4,1337.4,152.4,41,114.4,39.566,8.014,0.746,3.8,7.28,40.6,0.578,388.2,1.4,0.488,2.526,661.2,0.726,8.708888632,7675,083-06-1145
4.226666667,74.125,13.32,12.555,,5.9,35.82666667,73.23333333,42,179,11,874.6666667,864,211.3333333,3061,13.40666667,20.98666667,1.496666667,37.33333333,5.766666667,21,2.256666667,145.6666667,1,0.433333333,0.53,624,0.856666667,1.047252914,7676,083-06-1147
2.83,73.1,13.825,13.075,,6.3,62.95,84.4,34.25,498.5,9.5,658,1264.5,390.5,8809.5,5.6,16.525,1.615,60.67,5.1,10.5,3.87,65,1,0.375,0.435,622.5,0.94,0.569194344,7677,083-06-1148
0.21,99.21,0.11,0.68,,8.4,14.49,97,4,11,4,2613,62,13,101,90.17,3.57,0.23,3.03,3,0,0.22,28,3,0.31,0.2,86,1.36,42.14516129,7678,083-07-1130
0.26,98.95,0.365,0.685,,7.2,15.695,95.8,5.25,20.5,5,2476.5,97.5,30,405,79.635,5.18,0.48,10.515,4.2,0,0.465,26,3,0.23,0.475,31.5,1.335,25.6274204,7679,083-07-1131
2.675,97.265,2.03,0.705,,5.9,12.71,74.8,36.25,128.5,12,570.5,405.5,55.5,752.5,22.425,25.7,1.145,25.53,5.7,19.5,1.485,61.5,1,0.18,0.82,123,1.08,1.55171278,7680,083-07-1132
3.05,91.585,4.73,3.685,,5.45,6.71,62,33.75,12.5,107,517,97.5,31,55,41.365,14.305,1.55,4.845,6.5,31.5,0.33,360.5,1,0.365,0.945,723,1.025,5.01059322,7681,083-07-1133
74.868,82.42,11.17,6.41,,4.88,43.368,45.16,70,179.4,25.8,2640,508.8,69,472,30.768,9.544,0.406,4.444,7.64,47.2,0.766,133.2,4.6,0.376,1.708,428.8,0.304,5.819319494,7682,083-07-1134
56.998,93.01,6.145,0.845,,3.46,12.604,19.12,65.5,15.8,10.8,111.6,150,41.8,86.4,5.316,10.422,0.812,2.568,10.48,70.4,0.596,25.2,1,0.262,0.508,120.4,0.5,0.897336925,7683,083-08-1130
86.015,80.41,17.75,1.84,,3.75,14.315,22.6,70,15,8.5,302.5,161.5,41,62.5,10.595,9.38,0.74,1.9,9.9,67.5,0.5,30,1,0.175,0.615,160,0.315,2.066060606,7684,083-08-1131
7.276,63.16,28.68,8.16,,3.9,10.258,24.6,53.3,41.2,33.2,244.2,71.8,41.8,129.6,12.33,6.026,1.14,5.1,9.6,65.8,0.244,154.4,7.2,0.512,1.908,993.6,0.726,3.411502884,7685,083-08-1132
2.91,75.25,20.44,4.31,,5.2,86.53,54,39,552,13,2573,910,314,5859,14.87,8.76,0.93,29.44,7,39,3.88,198,1,0.32,0.68,285,0.89,2.827472527,7686,083-08-1133
0.98,60.445,32.335,7.22,,6.35,75,84.4,19.25,798,12,508,1725,366.5,10938.5,3.645,18.04,1.21,61.505,5.1,10.5,3.65,66.5,1,0.335,0.415,392,1.045,0.360747308,7687,083-08-1134
23.155,60.635,21.96,17.405,,5.1,245.565,51.3,70,2022,12.5,2242,3309.5,1082.5,18425,4.76,12.45,1.21,32.875,7.2,41.5,7.9,220.5,6,0.54,2.83,486,0.545,0.68233243,7688,083-08-1135
1.67,81.43,13.38,5.19,,6.3,37.625,84.4,26.75,287.5,12.5,621.5,829.5,216.5,4823.5,8.915,18.64,1.46,55.375,5.1,10.5,2.21,120.5,1,0.385,0.8,235,0.98,0.791377346,7689,083-08-1136
33.18,87.5,9.635,2.865,,4.26,19.746,31.32,67.9,33.2,42.2,931,107.6,62,58.8,24.55,4.644,0.788,1.342,8.88,59.8,0.166,185.4,1.8,0.378,1.098,1191,0.562,8.752790492,7690,083-08-1137
40.91,82.775,6.915,10.31,,3.5,9.785,19.6,61.75,12.5,6,192,62.5,18.5,63,10.37,5.605,0.53,3.08,10.4,70,0.325,26.5,1.5,0.27,0.82,256,0.53,3.082463145,7691,083-08-1138
42.075,68.685,30.02,1.295,,3.7,16.12,22.5,46.75,14.5,6.5,273,159.5,33,57,10.735,9.145,0.595,2.025,10,67.5,0.3,35,1,0.29,0.685,224.5,0.67,1.912033462,7692,083-08-1139
38.075,78.185,20.415,1.4,,3.7,12.455,22,60.25,14.5,8,283.5,111,44.5,47.5,10.955,8.15,0.94,1.955,10,68,0.17,69.5,2.5,0.305,0.94,260.5,0.58,2.338306337,7693,083-08-1140
0.25,98.705,0.61,0.685,,8.1,7.035,96.7,5,12,52.5,1197.5,66,11.5,54.5,84.915,7.905,0.425,3.5,3.3,0,0.45,65.5,2,0.17,0.62,43,1.28,18.03986175,7694,083-08-1141
9.5,94.885,4.455,0.66,,6.05,18.39,77.2,35,108.5,38,2138,249,21.5,49,64.99,10.38,0.305,1.495,5.55,17.25,0.96,189,1,0.225,2.59,88,0.895,10.91482864,7695,083-08-1142
0.3,98.23,1.065,0.705,,7.5,2.71,96.1,6,9.5,96.5,399,54.5,11,29,73.615,16.775,1.04,4.67,3.9,0,0.495,85.5,2,0.25,0.795,72,1.24,7.314739689,7696,083-08-1143
1.866,97.08,2.205,0.715,,4.4,3.354,34.4,27.6,9,5.4,129.8,38.4,17.4,29.4,19.364,9.61,1.354,4.06,8.6,57,0.584,18.4,1,0.322,0.512,64,1.098,3.37700072,7697,083-08-1144
16.268,79.635,16.375,3.99,,3.72,8.336,22.24,64.6,21.6,35.4,125.8,69.4,44.2,116.6,7.82,7.418,1.61,5.396,9.96,67.8,0.204,94.6,1,0.444,0.576,779.4,0.658,1.806175434,7698,083-08-1145
67.516,79.01,15.29,5.7,,3.66,10.968,22.12,70,57.8,28.6,239.8,75.8,49.6,106,10.416,6.154,1.268,4.276,10.08,67.8,0.212,88,1,0.384,1.194,1313.2,0.42,3.349664514,7699,083-09-1130
3.54,75.4,14.61,9.99,,4.2,8.02,30,36.75,25.5,8.5,169,71,32,197,11.02,7.46,1.06,10.46,9,61,0.185,134.5,1,0.175,0.2,1089.5,0.845,2.433393611,7700,083-09-1131
69.27,,,,,4.25,4.445,31.1,70,39,14,136.5,49,14.5,55.5,15.62,9.225,0.83,5.46,8.9,60,0.185,18.5,1,0.235,0.375,1363.5,0.325,2.820634921,7701,083-09-1132
42.205,76.51,19.375,4.115,,4.45,58.175,37,52.25,120,11,373,436.5,145,2393,4.865,8.515,0.75,22.86,8.5,54.5,0.9,74,1,0.17,0.435,310.5,0.64,0.898879162,7702,083-09-1133
1.7,72.96,18.205,8.835,,6.1,39.255,81.2,27,319,14.5,565,787,250,5060,7.345,16.615,1.675,55.565,5.3,13.5,2.645,97.5,1,0.1,0.305,621.5,1.02,0.738890619,7703,083-09-1134
39.6,78.76666667,17.88,3.353333333,,3.9,5.82,24.73333333,66.33333333,11.66666667,2,137.6666667,61.33333333,8.666666667,43.66666667,11.93333333,8.89,0.393333333,3.506666667,9.6,65.66666667,0.166666667,21.33333333,1,0.28,0.2,598.6666667,0.533333333,2.241728332,7704,083-09-1135
14.64666667,87.72666667,9.566666667,2.706666667,,3.7,5.486666667,22,59.33333333,10.66666667,2,92.33333333,52.33333333,9.333333333,49,9.723333333,8.08,0.48,3.71,10,68,0.326666667,15,1,0.1,0.2,316,0.796666667,1.989917245,7705,083-09-1136
4.355,89.34,8.355,2.305,,6.6,26.57,89.2,41.5,112,9,2952.5,482,83.5,1078,56.93,14.57,0.77,16.94,4.8,6,2.31,140,7,4.16,23.42,66.5,0.93,15.30237127,7706,083-09-1137
0.278,99.05,0.275,0.675,,7.3,13.884,94.4,5.6,11,6.2,2436.2,55.8,13.6,83.6,87.492,3.78,0.286,2.836,4.1,1.5,0.266,33.4,3,0.22,0.482,34.6,1.322,49.71907992,7707,083-09-1138
0.985,97.295,1.16,1.545,,7.35,29.34,95.95,16.25,156,8,2763.5,426,146.5,2394,47.98,11.755,1.25,34.975,4.05,0,2.715,142,1,0.475,1.295,27.5,1.19,7.796287487,7708,083-09-1139
3.4675,77.955,9.21,12.835,,4.475,6.8125,36.05,38.5,20.75,13.5,281.75,94,39,32,21.12,11.37,1.46,2.1175,8.45,55.5,0.13,140,5.25,0.4325,1.045,653.75,0.9175,3.154991448,7709,083-09-1140
3.7575,72.05,11.97,15.98,,4.325,9.535,32.75,40.5,28.25,11.75,326.75,110,53.75,122.25,16.5975,9.5275,1.535,5.0775,8.75,58.5,0.295,129,4.25,0.44,1.1475,806.5,0.9025,3.574233596,7710,083-09-1141
6.056666667,81.425,9.045,9.53,,4.866666667,8.08,46,43.33333333,20,8.666666667,343,152,44,84.66666667,24.82666667,15.18333333,1.383333333,4.596666667,7.666666667,46.33333333,0.226666667,364.3333333,1,0.263333333,0.583333333,524.6666667,0.883333333,2.913299855,7711,083-09-1142
4.854,19.47,46.285,34.245,,4.52,24.402,37.04,44,40.8,13.6,1303.8,225.8,73.6,54.2,27.25,8.012,0.766,1.012,8.36,54.6,0.332,415.6,67.8,1.468,2.012,1004.4,0.754,5.881308237,7712,091-07-0001
2.742,39.6,39.015,21.385,,4.86,10.356,45.12,35.4,21,13.4,682.4,134.4,48.4,35,31.468,10.866,1.242,1.546,7.68,47.2,0.302,201.4,174.2,2.098,2.864,607.2,0.83,4.838994741,7713,091-07-0002
5.182,20.99,51.57,27.44,,4.54,11.864,37.48,47.7,31.4,17,593.8,129.2,46.8,41,25.132,9.64,1.018,1.688,8.32,54.2,0.292,189,325.2,1.404,3.35,849.4,0.71,4.630323626,7714,091-07-0003
6.504,12.395,49.8,37.805,,4.48,11.974,36.16,51.8,31.4,16.2,595.4,115.4,53,37.4,25.226,8.314,1.132,1.48,8.44,55.4,0.542,365.8,82.8,2.074,3.532,777,0.662,5.158457959,7715,091-07-0004
3.082,36.415,42.595,20.99,,4.6,9.24,38.8,38.6,22.2,9,378.6,162.2,51.4,43,20.404,14.888,1.44,2.054,8.2,53,0.294,275.2,125,1.198,1.99,802.2,0.798,2.318956239,7716,091-07-0005
4.592,42.56,37.765,19.675,,4.66,9.29,40.12,44.3,25.8,8.8,503.6,103.6,53,33.2,26.596,10.16,1.514,1.852,8.08,51.8,0.282,217.6,131.4,2.08,4.516,770.2,0.776,4.996605166,7717,091-07-0006
5.688,45.62,28.665,25.715,,4.98,12.068,47.76,48.4,22.8,29.6,763.6,208.2,108,36.2,28.91,15.14,2.226,1.488,7.44,44.8,0.34,177.8,144,1.862,4.52,796.8,0.754,3.304009562,7718,091-07-0007
1.352,85.87,5.54,8.59,,5.2,5.3,54.6,21.1,11.4,11,369.8,79.8,29.4,28.2,36.594,13.398,1.652,2.954,7,38.4,0.334,224.2,98,1,2.928,358.4,1.026,4.573587479,7719,091-07-0008
8.9,46.63166667,33.02,20.34833333,,5.18,9.718,54.36,56.3,28.2,27.8,812.2,120.2,71.6,57.8,39.112,10.344,2.076,2.822,7.04,38.6,0.512,512.4,57,1.246,3.614,623,0.632,6.373389756,7720,091-07-0009
3.85,52.885,26.90833333,20.20666667,,5.66,11.508,68.42,42,19.6,20.6,1145.4,240.4,64.4,28,48.256,17.288,1.63,1.234,6.08,25.5,0.5,121.8,301.6,1.786,2.338,662.4,0.968,4.632250993,7721,091-07-0010
6.952,16.885,57.645,25.47,,5.24,10.306,55.88,49.4,32.2,17,902,131.4,51.4,29,42.856,10.498,1.248,1.28,6.92,37.2,0.34,120.8,151.2,1.042,2.378,697.4,0.716,6.773300277,7722,091-07-0011
7.946,26.105,32.32,41.575,,4.7,14.268,41,56,29.4,21.2,745.4,208,87.8,46,25.906,12.05,1.596,1.448,8,51,0.41,389.8,37.6,3.398,4.354,872.6,0.632,3.585784285,7723,091-07-0012
5.228,33.325,38.69,27.985,,5.24,10.59,55.48,47.4,24.4,8.8,835.8,199.2,45.8,53.4,35.438,16.512,1.162,2.372,6.92,37.6,0.37,166.6,108.4,1.358,1.568,738,0.748,4.068058463,7724,091-07-0013
3.726,54.905,23.785,21.31,,4.86,5.444,44.72,38.7,24.8,11,251.8,104.2,63.2,25.2,23.206,16.492,2.966,2.06,7.68,47.6,0.35,157.2,83.2,0.97,2.232,729,0.854,2.391450479,7725,091-07-0014
3.916,62.9,22.61,14.49,,4.74,7.726,42.28,40.8,22.8,9.2,444.6,90.8,32.8,39.6,27.906,10.932,1.122,2.328,7.92,49.8,0.278,257.4,54.2,1.27,4.768,612.8,0.814,4.813831987,7726,091-07-0015
4.428,38.085,42.54,19.375,,5.2,11.122,54,44.4,18,11,795.8,212.8,51,29.8,35.348,16.23,1.136,1.294,7,39,0.328,189.2,104.2,1.548,3.94,609.8,0.792,3.758044821,7727,091-07-0016
6.272,30.05,42.795,27.155,,4.84,13.548,44.28,51.2,33.8,24.8,780.6,217.6,74.4,35.2,28.214,13.484,1.41,1.17,7.72,48,0.352,302.4,33.2,2.308,4.064,753,0.718,3.628247399,7728,091-07-0017
6.308,24.545,40.295,35.16,,4.94,19.044,46.48,52,20.6,20.2,1268.2,247.4,58.4,55.6,33.32,11.118,0.78,1.258,7.52,46,0.402,278.8,156.2,4.628,13.176,688.8,0.676,5.172799829,7729,091-07-0018
4.622,34.66166667,42.28,23.05833333,,4.86,14.474,44.92,45.2,17.8,8.4,852.8,242.2,61.8,30,28.894,14,1.082,0.944,7.68,47.4,0.41,212.4,108,2.612,9.574,842,0.818,3.459286259,7730,091-07-0020
2.626,70.32,17.97,11.71,,5.56,9.442,65.52,35.3,14.6,17,955.2,143.8,41.8,23.6,50.19,13.012,1.14,1.184,6.28,28.2,0.41,275.2,85.2,2.862,10.062,423.6,0.906,6.560250859,7731,091-07-0021
4.012,58.82333333,23.55166667,17.625,,5.3,11.886,57.8,43,14.6,9.6,1061.8,180.6,51,29.6,42.996,12.448,1.108,1.234,6.8,35.4,0.366,194.6,82.4,2.84,16.444,566.8,0.76,5.730761089,7732,091-07-0022
5.188,53.775,28.41,17.815,,5.36,14.438,59.12,46.7,20,15.6,1211.4,242.2,49,51.4,41.84,14.722,0.878,1.692,6.68,34.2,0.446,156.8,169.8,1.684,10.754,598.6,0.786,4.969841835,7733,091-07-0024
3.646,66.45,11.865,21.685,,4.94,14.308,46.88,41.8,21.8,11.4,939.6,202.2,65.4,57,32.19,11.776,1.184,1.734,7.52,45.6,0.348,213.2,218.8,2.614,6.206,606.8,0.788,4.599421306,7734,091-07-0025
7.05,28.415,34.96,36.625,,4.76,17.65,42.32,53.3,30.8,26,1064.2,215.4,86.2,27.6,29.796,10.57,1.214,0.74,7.88,49.8,0.388,290,202.8,2.802,4.924,790.2,0.68,4.869797419,7735,091-07-0026
4.796,26.245,52.65,21.105,,5.34,16.784,58.48,46.6,18.6,11.4,1557.2,222,39.2,27,45.944,11.192,0.616,0.73,6.72,34.8,0.402,198,131,1.862,2.804,562.8,0.74,6.902628305,7736,091-07-0027
5.504,52.185,28.94,18.875,,5.44,15.816,61.68,46.9,20.2,13.8,1540.8,200.2,39,46.2,48.992,10.79,0.646,1.254,6.52,31.8,0.464,214.6,147.2,1.776,4.024,455.8,0.746,7.586084898,7737,091-07-0028
2.392,80.235,9.54,10.225,,5.56,8.52,65.72,31.6,21.6,12.2,847.8,102.4,33.8,40.8,51.328,10.99,1.052,2.338,6.28,28,0.402,398.2,71.6,1.606,4.106,336.4,0.97,8.618364186,7738,091-07-0029
2.038,62.29,26.225,11.485,,5.06,6.38,52.12,24.9,20.4,9.8,323,121.2,43.2,45.6,30.74,16.144,1.814,3.434,7.28,40.6,0.266,237.4,62.2,1.23,3.7,456,0.93,3.10446862,7739,091-07-0030
4.46,31.615,37.32,31.065,,4.8,10.926,43.2,46.8,28.6,13,615.6,151.2,63.8,51.6,28.076,11.53,1.504,2.092,7.8,49,0.34,336.4,51,3.192,3.798,883.8,0.762,4.065193552,7740,091-07-0031
4.902,49.995,26.77,23.235,,5.3,11.744,57.4,45,20.8,17.8,1037,177.2,41.4,33.2,42.864,12.394,0.918,1.234,6.8,35.8,0.444,209.2,197.8,2.654,4.978,491,0.692,5.810107039,7741,091-07-0032
7.286,17.01,48.8,34.19,,4.72,14.652,41.44,53.5,29.2,17.2,713.6,239.6,83.2,54.6,23.91,14.244,1.412,1.876,7.96,50.6,0.336,282.8,143.6,2.754,5.568,882.2,0.682,2.995615951,7742,091-07-0033
6.31,16.73666667,42.88833333,40.375,,4.76,10.838,42.32,52.2,33.2,22.6,572.2,154.4,85.8,45.4,26.456,12.032,2.006,1.826,7.88,49.8,0.964,234.2,132.8,2.54,4.07,806.6,0.654,3.719834304,7743,091-07-0034
6.504,30.005,40.095,29.9,,4.74,7.664,41.88,52.5,32.6,17.8,400.2,100.4,106.6,26.4,24.312,12.052,3.826,1.698,7.92,50.2,0.306,257.6,83.8,0.942,2.298,1018.2,0.684,3.965937713,7744,091-07-0035
4.846,36.705,43.59666667,19.69833333,,4.94,6.74,46.28,47,21.4,12,376.6,120,53.2,24.8,27.486,15.062,2.056,1.674,7.52,46.2,0.416,176.2,155.4,0.956,2.188,787.4,0.804,3.075251216,7745,091-07-0036
7.14,38.115,35.78,26.105,,4.94,7.4,46.48,54.1,22,8.4,457.2,97.4,76.6,41.4,30.132,11.05,2.822,2.476,7.52,46,0.288,230.6,139.2,1.222,1.68,777,0.686,4.602800476,7746,091-07-0037
6.416,54.485,26.695,18.82,,5.32,10.29,58.24,52.7,22.4,11.2,821.6,200.8,68.6,29,39.106,16.142,1.724,1.272,6.76,35,0.39,161.8,240.4,1.602,3.03,826,0.7,4.015645169,7747,091-07-0038
4.374,52.91833333,23.465,23.61666667,,4.84,6.738,44.28,45.5,29.4,10.4,356.6,111.8,60,29.8,26.36,13.706,2.29,1.924,7.72,48,0.28,228.2,206.2,1.416,2.52,774.8,0.794,3.212949354,7748,091-07-0039
6.182,33.61,32.55,33.84,,4.94,11.246,46.88,48.5,34.4,13.4,662,197.2,76,38,29.328,14.324,1.766,1.464,7.52,45.6,0.318,340.2,155.8,2.266,3.72,808.2,0.714,3.69867295,7749,091-07-0040
4.6,28.385,39.6,32.015,,4.78,6.53,42.76,46.5,29.4,14.6,299.2,114.4,70,34.2,22.988,14.554,2.864,2.348,7.84,49.4,0.324,285,35,1.46,1.434,850.2,0.734,2.703531936,7750,091-07-0041
5.586,27.4,37.845,34.755,,5.16,10.86,52.72,48.6,31.4,15,702.4,214.4,71.8,66,31.624,16.732,1.692,2.672,7.08,40.2,0.358,149.2,213.6,1.372,3.66,814.2,0.716,3.285960672,7751,091-07-0042
4.92,36.89,29.43,33.68,,4.8,8.934,43.2,48.2,23.4,10.8,472,144,66,38.4,25.568,13.79,1.916,1.924,7.8,49,0.328,279.6,164.4,1.832,5.264,737.2,0.684,3.326644213,7752,091-07-0043
7.876,23.035,50.96,26.005,,5,17.822,48.6,52.8,39.6,14.8,1241.4,264.8,66,40.2,34.314,12.322,0.96,1.012,7.4,44,0.428,262.8,130.8,2.268,3.772,724.8,0.718,4.654433937,7753,091-07-0044
5.824,17.83,40.5,41.67,,5.08,20.778,50.36,50.5,19.4,9.8,1494.4,317.4,60.4,44.2,35.944,12.746,0.74,0.93,7.24,42.4,0.342,222.2,162,2.462,4.542,655.6,0.744,4.705487178,7754,091-07-0045
5.538,36.165,35.53,28.305,,5.02,7.494,48.64,48.9,26.6,7.6,411.2,145.6,71,50.4,26.596,16.512,2.56,2.978,7.36,44,0.434,499.4,64.2,1.318,3.502,654.8,0.744,2.941953439,7755,091-07-0046
7.464,22.56,30.99166667,46.44833333,,4.52,13.758,37.04,54.4,39,29,661.6,169.2,62.6,40.8,24.102,10.444,1.198,1.29,8.36,54.6,0.296,305.6,53.8,2.366,3.232,1009.4,0.676,3.897172826,7756,091-07-0047
5.614,41.54833333,39.98166667,18.47,,4.8,7.436,43.2,47.6,25,14.8,373,128.4,62.4,32,24.318,14.646,2.154,2.086,7.8,49,0.342,221.4,154.4,1.342,4.124,644.2,0.744,2.837196177,7757,091-07-0048
4.632,38.555,37.49833333,23.94666667,,4.64,7.244,39.68,44.9,29,63.2,363.8,94.6,40.4,31.4,25.144,11.124,1.43,1.978,8.12,52.2,0.396,300.2,38.8,1.982,3.03,868,0.836,3.83382421,7758,091-07-0049
6.308,65.09,18.025,16.885,,4.62,8.596,39.24,49.4,22,15.6,432.8,98.6,72.2,24.4,25.338,10.32,2.218,1.35,8.16,52.6,0.26,271.8,41.6,1.076,3.004,674.2,0.736,4.675131146,7759,091-07-0050
